N° Ola,INVENTORY_ID,ADDRESS_ID_TO,Seller,Holding,Cantidad
1,EYIZ37072,NA-1-003-000-00-00,GITHREEMX,Githree,7
1,AZSY42701,NA-1-003-000-00-00,USTIYAMX,USTIYA,1
1,GDCD14631,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,WQLG61759,NA-1-003-000-00-00,LONKEYMX,LONKEY,1
1,BBCP11186,NA-1-003-000-00-00,MXWORKPRO,Workpro,3
1,MTZH42803,NA-1-003-000-00-00,EWAMX,EWA,2
1,QLWI83421,NA-1-003-000-00-00,AMERZATIENDAMX,Amerza Tienda,2
1,WMEZ42410,NA-1-003-000-00-00,DOLORES.MXMX,DOLORES.MX,4
1,UIFW54520,NA-1-003-000-00-00,DETUOSI-MXMX,DETUOSI-mx,4
1,ZGRU19638,RR-0-004-000-00-00,MERCADOLIBRE ELECTRONICA_MX,Mercado Libre,2
1,VFNH28525,NA-1-003-000-00-00,MELITANMX,MELITAN,4
1,IXGP06713,NA-1-003-000-00-00,FELIZAMORMX,Felizamor,2
1,FMYX77928,NA-1-003-000-00-00,YALUNTALUNMX1,Yaluntalun,1
1,ITIH27859,NA-1-003-000-00-00,SHIBELMX1,Shibel,2
1,ZTBD33158,NA-1-003-000-00-00,RONNIEMX2,Ronnie,8
1,LPKV97748,NA-1-003-000-00-00,ARMMX2,ARM,1
1,GHCF47710,NA-1-003-000-00-00,UNUASTSHOPMX1,Unuast Shop,1
1,IQLY51029,NA-1-003-000-00-00,JMAOMX,JMao,8
1,GOHD26601,NA-1-003-000-00-00,MXSTOREMX1,MXStore,1
1,TSSU94132,NA-1-003-000-00-00,EYEURLMX1,EYEURL,2
1,FOXR71131,NA-1-003-000-00-00,LIGHTINGSICOSTOREMX1,LightingSICOstore,3
1,QXOC27178,NA-1-003-000-00-00,APNUKMX,Apnuk,1
1,LKUA70449,NA-1-003-000-00-00,GOVIAMX1,GOVIA,3
1,CPNS75462,NA-1-003-000-00-00,BEAUTYBOXMX,BeautyBox,2
1,IUXZ62017,NA-1-003-000-00-00,MXLUCKYSTARS,Luckystars,2
1,MXQN50847,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,JBQS60738,NA-1-003-000-00-00,STONEBANKSMX1,Stone Banks,2
1,KAGG48361,NA-1-003-000-00-00,JANRELELECTRICTECHNOLOGYMX1,Janrel Electric Technology,2
1,KCGT13732,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,PCTW15716,NA-1-003-000-00-00,JRYMXLLCMX,JRY MX LLC,2
1,QOHZ30776,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,QKUD19896,NA-1-003-000-00-00,DOLORES.MXMX,DOLORES.MX,1
1,UQFO60287,NA-1-003-000-00-00,MXATION,A TION,3
1,BEXG37616,NA-1-003-000-00-00,BIGSMILEMX,Big smile,3
1,JJDI34771,NA-1-003-000-00-00,LEADERSMX,LEADERS,1
1,ZMMX56624,NA-1-003-000-00-00,ILOVEMYHOMEMX1,I love my home,3
1,FCYY45757,NA-1-003-000-00-00,ONEBYONEMX,ONE BY ONE,1
1,YVUO46534,NA-1-003-000-00-00,BELURINGMX3,BeLuring,1
1,TUPK74143,NA-1-003-000-00-00,SEINEONESHOPMX1,Seineoneshop,1
1,CVKY78172,NA-1-003-000-00-00,ZJFFMXLLCMX,ZJFF MX LLC,1
1,YHYR62436,NA-1-003-000-00-00,REBORNDOLLSMX,Reborn Dolls,2
1,MEZK21886,NA-1-003-000-00-00,K-NINEMX,K-Nine,3
1,VMOL59062,NA-1-003-000-00-00,MANLUBAOMX1,Manlubao,4
1,BESH74831,NA-1-003-000-00-00,BALAZAMX1,Balaza,4
1,UIUW58649,NA-1-003-000-00-00,KRTMX1,KRT,3
1,KCGT76712,NA-1-003-000-00-00,TUYUEMX,TuYue,5
1,WFBT86441,RI-0-001-000-00-00,GAMEFLIXPLATINOMX,GAMEFLIXPLATINO,1
1,TBLN12184,NA-1-003-000-00-00,ORUMLIOMX,ORUMLIO,18
1,QGQD41073,NA-1-003-000-00-00,AIRTOPMX1,Airtop,1
1,LXSJ45533,NA-1-003-000-00-00,MXALEGRECOMPRA,AlegreCompra,5
1,DINU45726,NA-1-003-000-00-00,ONIKUMAPZMX,OnikumaPZ,3
1,VUYV25832,NA-1-003-000-00-00,NHMLMX,NHML,1
1,IKSP80290,NA-1-003-000-00-00,HENRYMX1,henry,1
1,SSFN58510,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,MOZK51249,NA-1-003-000-00-00,AMZBARLEYMX,AmzBarley,1
1,ITQQ14198,NA-1-003-000-00-00,IRIDIUMMX,Iridium,17
1,WPST62212,NA-1-003-000-00-00,EXIMTRADEMX,eximtrade,10
1,YEBD70567,NA-1-003-000-00-00,AITASIMX,Aitasi,3
1,IZVR70607,NA-1-003-000-00-00,PCTOPMX,PCTOP,6
1,YNOM50211,NA-1-003-000-00-00,PANDORAFLAGSHIPSHOPMX,Pandora flagship shop,1
1,BODM30898,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,GMYV66878,NA-1-003-000-00-00,MXELECTRONICSSHOP,Electronicsshop,2
1,CCKD93517,NA-1-003-000-00-00,AIKEXINMX1,Aikexin,1
1,GHFV32484,RI-0-001-000-00-00,VENTAS.MAI,Brenda,1
1,ZDNA39734,NA-1-003-000-00-00,PANYIJUNMX1,Pan yijun,2
1,GFKL85063,NA-1-003-000-00-00,SUNSHINEDAYMX,Sunshine day,1
1,SFXK72455,NA-1-003-000-00-00,CNMYWINNITECHNOLOGY2MX,CNMYWINNITECHNOLOGY2,6
1,XIBM27828,NA-1-003-000-00-00,HERMOSOYANMX1,HermosoYAN,1
1,QAGL62427,NA-1-003-000-00-00,OKASMX,OKAS,1
1,UKPQ02062,NA-1-003-000-00-00,RICHLUCKMX,RichLuck,2
1,PPBH40310,NA-1-003-000-00-00,SH-ML15MX1,SH-ML15,1
1,TXOE47003,NA-1-003-000-00-00,DUOLUTONGMX1,DUOLUTONG,1
1,WMEZ22909,NA-1-003-000-00-00,NSJMXLLCMX1,NSJ MX LLC,5
1,LVLL39383,NA-1-003-000-00-00,HIFANINDUSTRYMX,HIFAN INDUSTRY,1
1,JDPX71702,NA-1-003-000-00-00,RICHCOMX1,RICHCO,6
1,AZSY25401,RI-0-001-000-00-00,ELEFANTITO HOGAR,COLCHAS EL ELEFANTITO,1
1,PWQU67568,NA-1-003-000-00-00,SHINYHOMEMX,shiny home,1
1,JDGY18725,NA-1-003-000-00-00,MERCADOLIBRE HOME_MX,Mercado Libre,5
1,CTBM33686,NA-1-003-000-00-00,49STOREMX1,49 store,1
1,FQKR22945,NA-1-003-000-00-00,MSYUMX1,MSYU,2
1,TLPW35241,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,4
1,CBWS99869,NA-1-003-000-00-00,PL MLM,Temakla MLM,2
1,UTKO55756,NA-1-003-000-00-00,OUTDOORMODAMX1,Outdoor Moda,2
1,UKNM66969,NA-1-003-000-00-00,IKLIFEMX,IKLIFE,2
1,TWQU18972,NA-1-003-000-00-00,TOMCLOVERSMX1,Tom Clovers,2
1,OJKD57849,NA-1-003-000-00-00,E-MAXMX1,E-MAX,2
1,ESDA34240,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,3
1,ZRJX62491,NA-1-003-000-00-00,NHMLMX,NHML,2
1,PIRM25185,NA-1-003-000-00-00,FREESIAMX,Freesia,2
1,GRHA59769,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,EBOO17333,NA-1-003-000-00-00,BMOREMX,BMORE,2
1,PPBH91809,NA-1-003-000-00-00,PYBTIENDAMX,PYB Tienda,2
1,ADRN30879,NA-1-003-000-00-00,WEILAIFENGMX,WEILAIFENG,1
1,VGDI58030,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,VIKN78441,NA-1-003-000-00-00,WHATAFITMX,Whatafit,3
1,DOWR14387,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,ITQQ66003,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,ZNFW02977,NA-1-003-000-00-00,GLOTRENDSMX,GLOTRENDS,4
1,OKWS07337,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,1
1,QYMX79105,NA-1-003-000-00-00,TUYUEMX,TuYue,4
1,BQTS19574,NA-1-003-000-00-00,SH-ML14MX1,SH-ML14,1
1,RZPH19672,NA-1-003-000-00-00,SH-ML14MX1,SH-ML14,2
1,TPNW26250,NA-1-003-000-00-00,HANYONGRONGMX1,hanyongrong,8
1,LYPY37933,NA-1-003-000-00-00,CANTONPOWERMX,Canton Power,1
1,TWQU52860,NA-1-003-000-00-00,JO-MARUKOMX,Jo-maruko,2
1,ADFD37029,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,DINU72694,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,CFDI12204,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,QFBR02062,NA-1-003-000-00-00,FIREOWLMX,Fireowl,1
1,WCZJ27676,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,OVRP65879,NA-1-003-000-00-00,YUNANGSHOPMX1,Yunangshop,3
1,XTNR66602,NA-1-003-000-00-00,BESERMX1,Beser,2
1,TRZC66884,NA-1-003-000-00-00,MXZHAOCI,ZHAOCI,6
1,TLNH44891,RI-0-001-000-00-00,JACOBO ELECTRONIKS,Roger,1
1,FHUT14829,NA-1-003-000-00-00,MXSUPCASEANDIBLASONOFFICIA,Supcase and i-Blason official,3
1,BODM73860,NA-1-003-000-00-00,IYAIYOMX1,iYAiYO,4
1,KVNV35793,NA-1-003-000-00-00,ACUARIOMX2,Acuario,1
1,OWMQ17457,NA-1-003-000-00-00,MXTECHVIDAML,TECHVIDA ML,10
1,FCYY32373,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,QQYF53591,NA-1-003-000-00-00,NEENCASPORTSMX,NEENCA SPORTS,1
1,ARBY79200,NA-1-003-000-00-00,LEADGOMX,LeadGo,1
1,WPTR38761,NA-1-003-000-00-00,MXFASHIONCLOUDSTYLE,Fashion Cloudstyle,1
1,RLJU91251,NA-1-003-000-00-00,LEBROMX,Lebro,1
1,DJHD66558,NA-1-003-000-00-00,JANRELELECTRICTECHNOLOGYMX1,Janrel Electric Technology,1
1,SYCN14581,NA-1-003-000-00-00,OUYANGCHANGMAOMX1,Ouyang Changmao,2
1,ZRJX48147,NA-1-003-000-00-00,MXUTOCN,UTOCN,1
1,QKHT06644,NA-1-003-000-00-00,LEADGOMX,LeadGo,1
1,LWVS51334,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,1
1,LEZR39074,NA-1-003-000-00-00,MXCOOLLA,Coolla,2
1,TRZC57664,NA-1-003-000-00-00,ZIRERMX1,Zirer,2
1,EAFF62231,NA-1-003-000-00-00,NHMLMX,NHML,1
1,VJLP42111,NA-1-003-000-00-00,ALLBEWELLOFICIALMX1,ALLBEWELLOFICIAL,4
1,INVG00318,NA-1-003-000-00-00,DAMAILININGMX,Damailining,1
1,LJJB79179,NA-1-003-000-00-00,BETTERDEALSMX1,Better deals,1
1,IXKP53331,NA-1-003-000-00-00,WHATAFITMX,Whatafit,2
1,RWUL50670,NA-1-003-000-00-00,TOMCLOVERSMX1,Tom Clovers,3
1,GPAR60111,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,VGPR86657,NA-1-003-000-00-00,NO.1-SHOPMX1,No.1-Shop,6
1,ICPP92371,NA-1-003-000-00-00,HXTECH.MX1,Hx tech.,1
1,UFAT50457,NA-1-003-000-00-00,MERCADOLIBRE HOME_MX,Mercado Libre,1
1,ULEA48152,NA-1-003-000-00-00,BELURINGMX3,BeLuring,1
1,RRGU20887,NA-1-003-000-00-00,NEENCASPORTSMX,NEENCA SPORTS,8
1,OBBV64282,RI-0-001-000-00-00,VENTAS GAJU,Julio,2
1,GOEF28142,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,JEMK62086,NA-1-003-000-00-00,MXTECHVIDAML,TECHVIDA ML,1
1,XOVU18424,RI-0-001-000-00-00,CINSA OFICIAL,CINSA SA,2
1,TPIO25163,NA-1-003-000-00-00,MICARMX1,MICAR,28
1,YPNE90485,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,CISH68812,NA-1-003-000-00-00,FLECKLEMX1,Fleckle,1
1,WPST00244,NA-1-003-000-00-00,JUYOUMX1,JUYOU,1
1,XLSP72331,NA-1-003-000-00-00,TUYUEMX,TuYue,1
1,YFWZ52152,NA-1-003-000-00-00,BBLACKTEKMX,BBlacktek,1
1,AZVM53074,NA-1-003-000-00-00,DETUOSI-MXMX,DETUOSI-mx,2
1,JGED59571,NA-1-003-000-00-00,METMEMX1,Metme,1
1,TQZZ71235,NA-1-003-000-00-00,TIENDAVIENTIANEMX,Tienda Vientiane,1
1,ERIM19664,NA-1-003-000-00-00,MXMYCOS,mycos,1
1,FXMB66706,NA-1-003-000-00-00,HILBALMMX,HILBALM,1
1,VIKN43635,NA-1-003-000-00-00,VIGASMX,Vigas,1
1,VIKY55578,NA-1-003-000-00-00,ESPERANZAMX3,Esperanza,2
1,BEXG11402,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,3
1,OGLM11559,NA-1-003-000-00-00,PL MLM,Temakla MLM,3
1,CIZG28029,NA-1-003-000-00-00,YUHUANGCHENGMX1,yuhuangcheng,1
1,HMLH15175,NA-1-003-000-00-00,AMERZATIENDAMX,Amerza Tienda,3
1,EBQA58935,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,WPST17085,NA-1-003-000-00-00,BINGYUMX1,Bingyu,1
1,BESH72768,NA-1-003-000-00-00,SH-ML14MX1,SH-ML14,3
1,KWZE93538,NA-1-003-000-00-00,LDRAGONMX,LDragon,1
1,IGSS88377,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,3
1,VBRO70301,NA-1-003-000-00-00,PYBTIENDAMX,PYB Tienda,3
1,MOPJ16583,RI-0-001-000-00-00,GRUPODECME,GRUPO DECME,2
1,JFLO19324,NA-1-003-000-00-00,ZAZAMX,ZAZA,1
1,JQNP35336,NA-1-003-000-00-00,MXSUPCASEANDIBLASONOFFICIA,Supcase and i-Blason official,2
1,BMXD74883,NA-1-003-000-00-00,MXUTOCN,UTOCN,1
1,XBGF94800,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,EBQA44917,NA-1-003-000-00-00,TXGZTMX,TXG ZT,6
1,BWQF02931,NA-1-003-000-00-00,YWKEVINMX1,ywkevin,1
1,SPIR31435,NA-1-003-000-00-00,IPÊMX1,Ipê,2
1,DINU31092,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,PKNN41999,NA-1-003-000-00-00,BLVEIMX1,BLVEI,4
1,WCJF61970,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,HKJM55328,NA-1-003-000-00-00,MXDRESSTOP,Dresstop,3
1,FFIA43776,NA-1-003-000-00-00,ONEBYONEMX,ONE BY ONE,2
1,TPRQ29520,NA-1-003-000-00-00,SINREGEEKMX,SINREGeek,1
1,DQTJ65528,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,1
1,XOGR71482,NA-1-003-000-00-00,OMOREMX,Omore,2
1,FAGW68638,NA-1-003-000-00-00,INGMX1,ING,2
1,PAGJ59879,NA-1-003-000-00-00,ZHITONGTONEMX1,Zhitong tone,7
1,VENQ24908,NA-1-003-000-00-00,YOLOMEMX1,Yolome,4
1,QYGV76966,RI-0-001-000-00-00,COLCHONES DORMILON,GRUPO INTERNACIONAL DEL,3
1,DCKD57284,NA-1-003-000-00-00,MAXSHOWMX1,Max Show,7
1,SYJZ27047,NA-1-003-000-00-00,VNGUKSMX1,VNGUKS,1
1,QGQD74039,NA-1-003-000-00-00,ONIKUMAMX1,ONIKUMA,3
1,QTHD61286,NA-1-003-000-00-00,HCXFJDZPMX1,HCXFJDZP,3
1,AZSY68664,NA-1-003-000-00-00,MXMUCHACHA,Muchacha,3
1,NVMJ90693,RI-0-001-000-00-00,SELECTSHOP MX,COMERCIALIZADORA DE MARCAS JSB,1
1,NWNJ85435,NA-1-003-000-00-00,MXRABBITSTORMML,Rabbitstorm ml,1
1,JUVR74060,NA-1-003-000-00-00,WEIKOOMX,WEIKOO,1
1,OFYI47602,NA-1-003-000-00-00,GLUCKLUZMX,Gluckluz,2
1,WCNJ80476,NA-1-003-000-00-00,BESTDEALSTORESMX1,bestdealstores,1
1,LGMD41250,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,LNES22909,NA-1-003-000-00-00,MIHOMEOFFICALSTOREMX,Mi home offical store,10
1,FPYX76125,NA-1-003-000-00-00,HUIONMX,HUION,1
1,TPIO81857,NA-1-003-000-00-00,HEXUNMX1,hexun,1
1,TGSX25897,NA-1-003-000-00-00,MICARMX1,MICAR,1
1,AZSY57780,NA-1-003-000-00-00,NANAUSMX,NANA US,2
1,GGYZ58961,NA-1-003-000-00-00,XIXIMX1,XIXI,1
1,UWHQ89682,NA-1-003-000-00-00,FOXHOUSEMX,FoxHouse,3
1,CFBB89291,NA-1-003-000-00-00,TRONSMARTOFFICIALSTOREMX,Tronsmart Official Store,7
1,LCQI97252,NA-1-003-000-00-00,MXLUCKYSTARS,Luckystars,2
1,EULX54239,NA-1-003-000-00-00,FELIZAMORMX,Felizamor,1
1,SMGN45052,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,MKSR01270,NA-1-003-000-00-00,PATPATMX2,PatPat,1
1,SSGO48860,NA-1-003-000-00-00,KIVOMX1,KIVO,2
1,HFNJ44702,NA-1-003-000-00-00,MISSFOXMX1,MissFox,1
1,LIJX71328,NA-1-003-000-00-00,LUOYHYMX,Luoyhy,5
1,IUOY34175,NA-1-003-000-00-00,JRYMXLLCMX,JRY MX LLC,2
1,YTFZ27393,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,GXBW11753,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,GASE80046,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,WMEZ87737,NA-1-003-000-00-00,MXIN9558873,INSTK,22
1,NWXH48199,NA-1-003-000-00-00,BALAZAMX1,Balaza,1
1,TLPW71725,NA-1-003-000-00-00,ONEVEZMX1,ONEVEZ,2
1,CDNJ58180,DV-0-001-003-00-00,MERCADOLIBRE ELECTRONICA_MX,Mercado Libre,1
1,WIZH62347,NA-1-003-000-00-00,NSMXLLCMX,NS MX LLC,4
1,XFTW13399,NA-1-003-000-00-00,LOVEANGELSHOPMX,loveangelshop,3
1,UZAK72349,NA-1-003-000-00-00,VNGUKSMX1,VNGUKS,1
1,VBZZ98287,NA-1-003-000-00-00,PL MLM,Temakla MLM,3
1,ENVN55699,NA-1-003-000-00-00,MXARTILUGIO,Artilugio,2
1,KKEF48031,NA-1-003-000-00-00,HIBOBISHOPPINGMX1,Hibobi Shopping,1
1,XLQY51811,RI-0-001-000-00-00,ONMEDICS,ONMEDICS,1
1,HSOI71453,NA-1-003-000-00-00,MXHUAMI,HUAMI,1
1,VIKN38892,NA-1-003-000-00-00,COSMALLMX1,cosmall,1
1,TXKM79095,NA-1-003-000-00-00,RAYCAMOMXLLCMX,Raycamo MX LLC,1
1,KGJJ84296,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,BMHC07929,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,CAPS17847,NA-1-003-000-00-00,STAYNEWMX,STAYNEW,1
1,PPBH82849,NA-1-003-000-00-00,EXIMTRADEMX,eximtrade,1
1,JPFS04214,NA-1-003-000-00-00,CNTOPSHOP2MX1,CNTOPSHOP2,5
1,XWBH44545,NA-1-003-000-00-00,AURORAPOLARMX1,AURORA POLAR,1
1,KVNV33865,NA-1-003-000-00-00,TEKSHOPMX1,Tekshop,2
1,POJQ06072,NA-1-003-000-00-00,LONKTECHMX1,LONK TECH,1
1,YWWR73008,NA-1-003-000-00-00,NICESTOREMX,nice store,2
1,EDAQ55005,NA-1-003-000-00-00,XXMX2,xx,1
1,UQXH17847,NA-1-003-000-00-00,ANNATOSANIMX,ANNA TOSANI,3
1,NCFJ57746,NA-1-003-000-00-00,NANAUSMX,NANA US,3
1,SCUR74250,NA-1-003-000-00-00,BEAUTYBOXMX,BeautyBox,6
1,QIVS71566,NA-1-003-000-00-00,MEGAMAXIMX,MegaMaxi,2
1,HSDG77423,NA-1-003-000-00-00,MXFASHIONCLOUDSTYLE,Fashion Cloudstyle,1
1,HSCV74672,NA-1-003-000-00-00,MXLUCKYSTARS,Luckystars,10
1,VLWR12317,NA-1-003-000-00-00,FIRSTOPMX,Firstop,51
1,LEZR90923,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,CIIO19104,NA-1-003-000-00-00,FASHIONBRANDBESTSHOWMX1,FashionBrandBestShow,2
1,TPGP01386,RI-0-001-000-00-00,LAVASCONIA,VASCONIA BRANDS,3
1,DIAC28072,NA-1-003-000-00-00,AUXITOSMX,AUXITOS,3
1,DJHD47019,NA-1-003-000-00-00,WUKEXINGMX1,WUKEXING,2
1,IUKA30275,NA-1-003-000-00-00,KEMEIMX1,KeMei,3
1,GTXC29520,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,SCUR50899,NA-1-003-000-00-00,TINAFFYMX1,TINAFFY,5
1,FQCA22346,NA-1-003-000-00-00,ELGRANMARMX,El Gran Mar,1
1,TCDD70973,NA-1-003-000-00-00,YASTARGSMX,Yastargs,1
1,BHEZ51914,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,CSAA57369,NA-1-003-000-00-00,AMANNAMX1,AM ANNA,1
1,GUTT06518,NA-1-003-000-00-00,ANNATOSANIMX,ANNA TOSANI,2
1,VJLP27449,NA-1-003-000-00-00,VNGUKSMX1,VNGUKS,1
1,BODM24954,NA-1-003-000-00-00,DUOLUTONGMX1,DUOLUTONG,1
1,GFKL83974,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,3
1,QLWI90376,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,RDIB81764,NA-1-003-000-00-00,SUNSHINEDAYMX,Sunshine day,1
1,PSOC22909,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,LHDL11366,NA-1-003-000-00-00,CANTONPOWERMX,Canton Power,1
1,FLWL88088,NA-1-003-000-00-00,HOGARMX,Hogar,3
1,YIPS63774,NA-1-003-000-00-00,AMBERDIRECTMX1,Amber Direct,1
1,URBA65004,NA-1-003-000-00-00,NEEWERGLOBALMX1,NeewerGlobal,5
1,QUWH89630,NA-1-003-000-00-00,AUXITOSMX,AUXITOS,3
1,YWET57400,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,XNXK74561,NA-1-003-000-00-00,COSMALLMX1,cosmall,1
1,ZQIV01918,NA-1-003-000-00-00,CMSMX2,CMS,4
1,YALN30635,NA-1-003-000-00-00,ETTEENOUTDOORMX,EtteenOutdoor,1
1,VXCN53464,NA-1-003-000-00-00,UKENTIENDAOFICIALMX1,UKEN Tienda Oficial,2
1,UJHN11822,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,4
1,KBVB59275,NA-1-003-000-00-00,MXALEGRECOMPRA,AlegreCompra,2
1,RDIB69938,NA-1-003-000-00-00,FABULOUSMX1,FABULOUS,3
1,OZQC50488,NA-1-003-000-00-00,BLAFFUEMX1,Blaffue,1
1,XAMR64333,NA-1-003-000-00-00,AFKMX,AFK,4
1,EQYA73904,NA-1-003-000-00-00,BT-ML10MX1,BT-ML10,2
1,MLNV73873,RI-0-001-000-00-00,ONLINEORTO,ENFERMERAS UNIDAS PLUS,1
1,EYIZ68266,NA-1-003-000-00-00,PANYIJUNMX1,Pan yijun,1
1,HYKE48388,NA-1-003-000-00-00,MERCADOLIBRE ELECTRONICA_MX,Mercado Libre,6
1,HJOY25280,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,ULNN68883,NA-1-003-000-00-00,AIROBORMX1,Airobor,1
1,BSIR59563,NA-1-003-000-00-00,MINOHOUSEHOLDMX,Minohousehold,1
1,LEYN44371,NA-1-003-000-00-00,BELURINGMX3,BeLuring,1
1,RLNB41664,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,4
1,LWVS27197,NA-1-003-000-00-00,KUWFIMX1,KuWFi,1
1,TUPK32547,NA-1-003-000-00-00,MXSUPCASEANDIBLASONOFFICIA,Supcase and i-Blason official,2
1,TBLN60596,NA-1-003-000-00-00,POCORMX1,POCOR,2
1,IZVR60826,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,HKMH79421,RI-0-001-000-00-00,COMERCIALIZADORAMEDICA 360,Comercializadora Medica 360,1
1,WPZJ03928,NA-1-003-000-00-00,MYWINNITECHNOLOGYMX,Mywinni Technology,1
1,WJUW59657,NA-1-003-000-00-00,INGMX1,ING,1
1,BOHH08572,DR-0-002-000-00-00,SELECTSHOP MX,COMERCIALIZADORA DE MARCAS JSB,1
1,VZZZ35107,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,2
1,RLNB53948,NA-1-003-000-00-00,MXDEERMA,Deerma,1
1,ULEA63449,NA-1-003-000-00-00,ADXZTMX2,ADXZT,1
1,WXLG42835,NA-1-003-000-00-00,ZOURUMX,Zouru,1
1,TSSU27788,NA-1-003-000-00-00,MERCADOLIBRE ELECTRONICA_MX,Mercado Libre,9
1,PCIA30516,NA-1-003-000-00-00,MXBEBELLA,bebella,1
1,CAPS01624,NA-1-003-000-00-00,SICOOFFICIALSTOREMX,SICO Official Store,7
1,UWHQ41307,NA-1-003-000-00-00,OAZOLLMX1,Oazoll,3
1,EJTI82831,NA-1-003-000-00-00,YIYEXINGMX,YIYEXING,1
1,HTRW28721,NA-1-003-000-00-00,LLTRADERMX1,LL TRADER,4
1,CLMF50517,RR-0-004-000-00-00,MERCADOLIBRE ELECTRONICA_MX,Mercado Libre,3
1,VIKN20480,NA-1-003-000-00-00,LONEASYMX,LonEasy,1
1,PYZD00179,NA-1-003-000-00-00,MXSHOPMX2,Mx shop,1
1,ZWLM67228,NA-1-003-000-00-00,INGMX1,ING,1
1,CFBB87650,NA-1-003-000-00-00,JIANGJINGGUIMX1,JIANG JING GUI,3
1,OLMI09507,NA-1-003-000-00-00,MXLUCKYSTARS,Luckystars,2
1,SPIR56270,NA-1-003-000-00-00,INGMX1,ING,1
1,JHQW15700,NA-1-003-000-00-00,PREFECTONIVELMX1,prefectonivel,1
1,QTLM72251,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,MEZK02210,NA-1-003-000-00-00,TUYUEMX,TuYue,1
1,GHFV73632,NA-1-003-000-00-00,POCOGLOBALSTOREMX3,POCO Global Store,1
